orig_id,post,aspect,polarity,pred_aspect,pred_sentiment,aspect_true,sent_true,aspect_pred,sent_pred,fw_status_code,fw_raw_text,fw_error,aspect_correct,sentiment_correct,both_correct
4916,আশা করছি একটি সুন্দর নির্বাচনের মাধ্যমে দেশ এগিয়ে যাবে,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1538,তফসিল ঘোষণা হয়ে গেছে তাই নির্বাচনের প্রস্তুতি নেওয়া ভালো।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
6734,আসন্ন জাতীয় সংসদ নির্বাচনের পরেই সকল দলের সাথে আলোচনা করলে ভালো হয়,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
2998,এদেশের রাজপথ আওয়ামী লীগ আর দেশের জনগণের,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
3627,আওয়ামী লীগ যে কোন মূল্যে আবার ক্ষমতায় আসবে,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
3526,সংসদ ভেঙ্গে নিরপেক্ষ সরকারের অধীনে নির্বাচন চাই।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
7750,"আওয়ামী লীগ সাধারণ সম্পাদক বলেন, জনগণ এখন নির্বাচনমুখী।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
8499,প্রধানমন্ত্রী স্বাধীন হলেই নির্বাচন কমিশন স্বাধীন হবে....,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
850,বাংলাদেশ আওয়ামী লীগ স্বাধীনতাবিরোধী কারো হুমকিতে ভয় পায় না,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
4920,নির্বাচনের মাধ্যমে টানা ৩য় বারের মত প্রধানমন্ত্রী নির্বাচিত হবেন তিনি,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
790,রাজবন্দিদের মুক্তিতে সরকারের কোনো আপত্তি নেই বলে জানিয়েছেন আওয়ামী লীগের সাধারণ সম্পাদক ওবায়দুল কাদের।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
296,মোদের নৌকা জিতবে,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
2193,জয় বাংলা নৌকায় ভোট দিন,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
3270,আজ নির্বাচন হয়ে গেলে ভাল,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
911,শান্তিপূর্ণ নির্বাচন চাই,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4330,ইনশাল্লাহ বিএনপি'র হবে জয়,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
5886,যুক্তরাষ্ট্রে ট্রাম্পের জয়,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
6608,ভাল একটা নির্বাচন আশা করছি।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
8050,খুব ভাল মানুষ আদর্শবান নেতা,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
6925,"ইভিএম যুগোপযোগী, অবশ্যই ভালো।",politics,positive,other,negative,politics,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,0,0
1896,আমি বি এন পি বিজয়ী দেখতে চাই।,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
4412,"দেশ রত্ন শেখ হাসিনা, জয় বাংলা।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4449,মামা বিএনপির সাথে থাকলে ভাল হইত,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
212,সুন্দর নির্বাচন চাই বাংলার মানুষ।।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
7493,"দেশ নেত্রী খালেদা, গর্ব মোদের আলাদা।",politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
4335,নির্বাচন কমিশনকে জাতীয় পার্টির ‘ধন্যবাদ’,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
8858,"ধন্যবাদ নির্বাচন কমিশনকে,সময়ের কাজ সময়ে করায়।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
5763,নৌকার হবে জয় দেশের মানুষ জানে দেশ কার হাতে নিরাপদ,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
8822,একজন শিক্ষিত লোকের দ্বারা জাতি ভালো কিছু আশা করে।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
7861,ভালোর আশায় ও মন্দ মোকাবেলায় প্রস্তুত আছি: ওবায়দুল কাদের,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
7928,উন্নয়নের ধারা বজায় রাখতে আবার ও আওয়ামীগ কে জয় যুক্ত করুন।,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
7097,"ধন্যবাদ নির্বাচন কমিশন কে, সঠিক সময়ে সঠিক সিদ্ধান্ত নেয়ার জন্য।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4495,"সংলাপ সফল হোক, সব রাজনীতিবীদগন ভাল থাকুক তাহলেই জনগন ভাল থাকবেন।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
2549,"জয় বাংলা। এদেশের অতিত, বর্তমান এবং ভবিষ্যতের একমাত্র প্রতিক নৌকা।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
7287,"ধন্যবাদ, সাধুবাদ ও শুভ কামনা জানাই প্রধান নির্বাচন কমিশনার সাহেব কে",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4237,সবাই যেন সরকারের কাছ থেকে ভাল ব্যবহার বিনিময় পায় সেই ব্যবস্থাও করতে হবে।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
2202,বিএনপি অনলাইন প্রবাসী ফোরাম এর পক্ষ থেকে সবাইকে সংগ্রামী সালাম ও অভিনন্দন,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4390,"মন্ত্রীমহোদয় কাজটি করতে পারুক আর নাই পারুক, কথাটি বলার জন্য ওনাকে ধন্যবাদ।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
7258,সঠিক বলেছেন! নির্বাচনী হানাহানী থেকে জনগন এখন বাচতে চায় জনগন চায় একটিখানি শান্তি।,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
4322,যুক্তরাষ্ট্রের ১০৮ বছরের ইতিহাসে এ পর্যন্ত মাত্র পাঁচবার ক্ষমতসীন প্রেসিডেন্ট কংগ্রেসের সিনেটে জয়লাভ করেছেন।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1332,ইনশাআল্লাহ বাংলাদেশ আওয়ামীলীগ আবার ক্ষমতায় আসবে,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
5821,আসন্ন জাতীয় নির্বাচনের পরেই সকল দলের সাথে আলোচনা করলে ভালো হয়।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4686,খুব ভালো হবে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
1730,যান ভালো হবে,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
7369,এটা ভালো হইছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
2848,এটা ভালো খবর।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5970,এটা ভালো লাগছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
757,খুব ভালো হয়েছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
751,অনেক অনেক ভালো,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
1807,আমি বলবো ভালোই।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
7541,এটা ভালো বুদ্ধি।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5081,ভালো কিছু আশা করছি,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
7968,এটা ভালো সিদ্ধান্ত,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
2854,ভালো তালের কথা জানেন।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
6779,"তেমাদের ভাগ্য ভালো,,,,",other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
3171,ভালো কিছু প্রত্যাশা করছি,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
888,আমরা ভালোর জন্য আশা করে আছি,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5514,আম্রিকা আর রাশিয়ারা জিতবে !,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
7698,প্রত্যাশা করি ভালো কিছু হোক।,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
2967,তবে বড়দিনের আরো আগে হলে ভালো হতো,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
3959,আমজনতার বিজয় হউক শান্তিপূর্ন ভাবে:,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
2884,"শিক্ষকের হাতে বেত নয় , ভালোবাসা চাই",other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
6916,সাংবাদিকদের প্রশ্ন গুলো ভালো লাগতেছে,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
3863,"আফিফা এখনো বেচে আছে,আলহামদুলিল্লাহ্‌,",other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
7561,পীর না হউক মানুষকে এভাবে ভালোবাসতে হয়,other,positive,politics,positive,other,positive,politics,positive,200," {""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
1156,আপনাদের ভালোর জন্য আপনারা সবই করতে পারেন।,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""}
",,0,0,0
6974,ভাল ডাক্তার হলেও জনগণের মন জয় করা সম্ভব নাও হোতে পারে।,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
2674,ছেলে হোক মেয়ে হোক দু টি সন্তান যতেষ্ট একটি হলে ভালো হয় ৷,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
7113,আমি সাংবাদিকদের সুন্দর প্রশ্ন করার জন্য ধন্যবাদ জানাচ্ছি।,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
7100,সাংবাদিক ভাইদের কে অনুরোধ করবো আন্দাজের উপরে ভিক্তি করে কিছু না বলাটাই ভালো,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
4557,এখন তো ভাল,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
318,খুব ভাল কথা,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
7348,খুব ভালই তো,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5195,ভাল হয়েছে তো,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
2475,আমি বলবো ভালই,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
44,ভাল কাজ হয়েছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
4844,এবার ভাল করবি,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
1876,"না সেটাই ভাল,",other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
5874,খুশির খবর ভাই,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
49,খুব ভাল করেছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
940,এবার বিজয় হবে,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
8068,ভাল সমাধান চাই,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
835,ভাল কাজ করছো ৷,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
6604,জয় হোক মানবতার,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
1640,খুব ভাল হইছে..,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
669,বাহ বাহ চমৎকার,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
7390,আমি অবশ্যই জিতব,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
2696,সেটা আনেক ভালকাজ,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
4972,আপনাকে ও ধন্যবাদ,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
7817,ভাল কিচু আসা করি,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
3527,ভাল করে খেয়ে এসো।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
7252,আমাদের জিততেই হবে,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
4942,অনেক অনেক ধন্যবাদ,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
3289,আমরা অবশ্যই জিতবো,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
7764,"বাহ, চমৎকার হয়েছে।",other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5369,যুগান্তরকে ধন্যবাদ,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
9006,তাদের বিজয় নিশ্চিত,other,positive,sports,positive,other,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,0,1,0
3923,ভাল সিদ্ধান্ত হয়েছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
4068,যুধ্ব নয় শান্তি চাই,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
3542,আমি বলবো ভালই হয়েছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
6404,ধন্যবাদতো দিতই হবে।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
7938,ডিজিটাল উন্নতি হয়েছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
2667,আজ ভাল কিছু আশা করছি,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
6377,খুব সুন্দর নাম হয়েছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
307,ধন্যবাদ মাননীয় বিসিবি,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
8544,অবশ্যই ভালো খেলার জন্য ম্যাচটা আমরা জিতেছি,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
4070,খেলার মাঠে যে টিম ভাল খেলবে সেই জিতবে।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
3776,ধন্যবাদ তামিম ভাইকে ভালো একটা ইনিংস খেলার জন্য,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
1301,এই ম্যাচে জয়টা জিম্বাবুয়ের প্রাপ্য ছিলো ভালো খেলেছে৷,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
1664,খেলা নাপারলেও মেসিকে ভালবাসি সর্বকালের সেরা খেলোয়ার হিসাবে,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
3481,ক্রিকেট টিমকে ভালোবাসি বিধায় রাত জেগে সম্পূর্ণ খেলা দেখেছি।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
4260,ভালো একটা খেলা উপহার দেওয়াতে আপনাদেরকে জানাচ্ছি অসংখ্য ধন্যবাদ।,sports,positive,other,positive,sports,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
101,"খেলে জিততে হবে, বার্সা ইউসিএলে ভালো করবে, ডেম্বেলে,গ্রিজ,মেসি,ফাতি আমাদের ও এটাক কম না।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
7904,মাশরাফি যেই দলের হয়েই খেলুক না কেন ভালোবাসা ছিলো আছে থাকবেজিতুক বা হারুক ভালোবাসা  অবিরাম,sports,positive,politics,positive,sports,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
5286,তামিম ইকবাল ভাই আফগানিস্তান ম্যাচেদিয়ে ওপেন করাইয়া  শুধু সিঙ্গেল নিয়া খেলাইলে পরে তাঁরা বল ভালো বুঝতে পারবে,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
8031,"বিশ্বাস ছিল ওডিআইতে আমরা জিতবো, সফল হয়েছি,আশাকরি সামনেও এ ধারা অব্যাহত থাকবে, ভালোবাসা সবসময় প্রিয় দলটার জন্য।",sports,positive,politics,positive,sports,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
